Temperature,Humidity,Humex,CO2,Bright,lundi,mardi,mercredi,jeudi,vendredi,samedi,dimanche,Score,hour
24.3,42.0,25.8,1045.0,405.0,1,0,0,0,0,0,0,3.0,15
24.8,42.0,26.6,1097.0,410.0,1,0,0,0,0,0,0,3.0,16
24.9,41.0,26.5,1076.0,136.0,1,0,0,0,0,0,0,3.0,16
24.6,41.0,26.1,1106.0,97.0,1,0,0,0,0,0,0,2.0,17
24.2,42.0,25.7,1075.0,52.0,1,0,0,0,0,0,0,4.0,17
24.0,42.0,25.4,934.0,48.0,1,0,0,0,0,0,0,4.0,18
23.7,41.0,24.8,827.0,35.0,1,0,0,0,0,0,0,4.0,18
23.4,41.0,24.4,716.0,39.0,1,0,0,0,0,0,0,4.0,19
23.2,40.0,24.0,625.0,4.0,1,0,0,0,0,0,0,4.0,19
23.0,40.0,23.7,568.0,1.0,1,0,0,0,0,0,0,4.0,20
22.8,40.0,23.4,518.0,1.0,1,0,0,0,0,0,0,4.0,20
22.7,40.0,23.3,510.0,1.0,1,0,0,0,0,0,0,4.0,21
22.6,40.0,23.1,472.0,1.0,1,0,0,0,0,0,0,4.0,21
22.5,40.0,23.0,463.0,1.0,1,0,0,0,0,0,0,4.0,22
22.4,41.0,23.0,447.0,1.0,1,0,0,0,0,0,0,5.0,22
22.3,42.0,23.0,431.0,1.0,1,0,0,0,0,0,0,4.0,23
22.3,42.0,23.0,413.0,1.0,1,0,0,0,0,0,0,4.0,23
22.3,42.0,23.0,416.0,1.0,0,1,0,0,0,0,0,4.0,0
22.1,43.0,22.9,423.0,1.0,0,1,0,0,0,0,0,4.0,0
22.1,43.0,22.9,401.0,1.0,0,1,0,0,0,0,0,5.0,1
22.1,43.0,22.9,395.0,1.0,0,1,0,0,0,0,0,4.0,1
22.0,43.0,22.7,398.0,1.0,0,1,0,0,0,0,0,3.0,2
22.0,44.0,22.9,404.0,1.0,0,1,0,0,0,0,0,5.0,2
21.9,44.0,22.8,403.0,1.0,0,1,0,0,0,0,0,3.0,3
21.9,45.0,22.9,402.0,1.0,0,1,0,0,0,0,0,4.0,3
21.9,45.0,22.9,402.0,1.0,0,1,0,0,0,0,0,5.0,4
21.8,45.0,22.8,403.0,1.0,0,1,0,0,0,0,0,4.0,4
21.8,45.0,22.8,394.0,1.0,0,1,0,0,0,0,0,4.0,5
21.8,44.0,22.6,395.0,1.0,0,1,0,0,0,0,0,4.0,5
21.7,44.0,22.5,395.0,1.0,0,1,0,0,0,0,0,4.0,6
21.7,44.0,22.5,406.0,1.0,0,1,0,0,0,0,0,5.0,6
21.7,44.0,22.5,398.0,2.0,0,1,0,0,0,0,0,4.0,7
21.7,44.0,22.5,424.0,6.0,0,1,0,0,0,0,0,4.0,7
21.8,44.0,22.6,438.0,27.0,0,1,0,0,0,0,0,4.0,8
21.8,44.0,22.6,462.0,62.0,0,1,0,0,0,0,0,4.0,8
22.0,44.0,22.9,514.0,219.0,0,1,0,0,0,0,0,4.0,9
22.3,44.0,23.3,613.0,289.0,0,1,0,0,0,0,0,4.0,9
22.6,43.0,23.6,696.0,93.0,0,1,0,0,0,0,0,4.0,10
22.9,43.0,24.0,703.0,172.0,0,1,0,0,0,0,0,4.0,10
23.3,41.0,24.3,748.0,142.0,0,1,0,0,0,0,0,5.0,11
23.3,41.0,24.3,690.0,674.0,0,1,0,0,0,0,0,4.0,11
23.5,40.0,24.4,696.0,136.0,0,1,0,0,0,0,0,4.0,12
23.5,39.0,24.2,627.0,146.0,0,1,0,0,0,0,0,3.0,12
23.4,38.0,23.9,635.0,150.0,0,1,0,0,0,0,0,4.0,13
23.4,37.0,23.8,581.0,77.0,0,1,0,0,0,0,0,3.0,13
23.5,37.0,23.9,666.0,215.0,0,1,0,0,0,0,0,4.0,14
23.8,37.0,24.3,727.0,129.0,0,1,0,0,0,0,0,4.0,14
24.0,36.0,24.4,721.0,167.0,0,1,0,0,0,0,0,4.0,15
24.4,37.0,25.1,815.0,380.0,0,1,0,0,0,0,0,2.0,15
24.8,37.0,25.7,997.0,284.0,0,1,0,0,0,0,0,2.0,16
24.7,37.0,25.5,1069.0,111.0,0,1,0,0,0,0,0,2.0,16
24.6,38.0,25.6,1040.0,141.0,0,1,0,0,0,0,0,3.0,17
24.3,38.0,25.2,1020.0,133.0,0,1,0,0,0,0,0,3.0,17
24.2,38.0,25.0,955.0,66.0,0,1,0,0,0,0,0,3.0,18
23.9,38.0,24.6,818.0,29.0,0,1,0,0,0,0,0,4.0,18
23.6,38.0,24.2,754.0,17.0,0,1,0,0,0,0,0,4.0,19
23.3,38.0,23.8,663.0,3.0,0,1,0,0,0,0,0,3.0,19
23.1,38.0,23.5,624.0,1.0,0,1,0,0,0,0,0,4.0,20
22.9,38.0,23.2,567.0,1.0,0,1,0,0,0,0,0,4.0,20
22.8,39.0,23.2,535.0,1.0,0,1,0,0,0,0,0,3.0,21
22.7,39.0,23.1,513.0,1.0,0,1,0,0,0,0,0,4.0,21
22.5,39.0,22.8,486.0,1.0,0,1,0,0,0,0,0,4.0,22
22.5,39.0,22.8,454.0,1.0,0,1,0,0,0,0,0,4.0,22
22.4,39.0,22.7,446.0,1.0,0,1,0,0,0,0,0,4.0,23
22.4,39.0,22.7,429.0,1.0,0,1,0,0,0,0,0,4.0,23
22.3,39.0,22.6,423.0,1.0,0,0,1,0,0,0,0,4.0,0
22.2,39.0,22.4,413.0,1.0,0,0,1,0,0,0,0,4.0,0
22.1,39.0,22.3,417.0,1.0,0,0,1,0,0,0,0,4.0,1
22.1,39.0,22.3,405.0,1.0,0,0,1,0,0,0,0,3.0,1
22.0,39.0,22.2,396.0,1.0,0,0,1,0,0,0,0,4.0,2
22.0,39.0,22.2,411.0,1.0,0,0,1,0,0,0,0,3.0,2
22.0,39.0,22.2,412.0,1.0,0,0,1,0,0,0,0,5.0,3
21.9,39.0,22.0,403.0,1.0,0,0,1,0,0,0,0,4.0,3
21.9,40.0,22.2,403.0,1.0,0,0,1,0,0,0,0,5.0,4
21.8,40.0,22.0,418.0,1.0,0,0,1,0,0,0,0,5.0,4
21.8,40.0,22.0,405.0,1.0,0,0,1,0,0,0,0,4.0,5
21.7,40.0,21.9,419.0,1.0,0,0,1,0,0,0,0,4.0,5
21.7,40.0,21.9,412.0,1.0,0,0,1,0,0,0,0,4.0,6
21.7,40.0,21.9,413.0,1.0,0,0,1,0,0,0,0,4.0,6
21.6,40.0,21.8,425.0,2.0,0,0,1,0,0,0,0,4.0,7
21.6,41.0,21.9,439.0,8.0,0,0,1,0,0,0,0,3.0,7
21.7,41.0,22.0,496.0,21.0,0,0,1,0,0,0,0,4.0,8
21.9,41.0,22.3,528.0,28.0,0,0,1,0,0,0,0,5.0,8
22.0,41.0,22.5,634.0,57.0,0,0,1,0,0,0,0,4.0,9
22.3,41.0,22.9,657.0,98.0,0,0,1,0,0,0,0,5.0,9
22.6,40.0,23.1,678.0,73.0,0,0,1,0,0,0,0,4.0,10
22.8,40.0,23.4,678.0,118.0,0,0,1,0,0,0,0,4.0,10
22.9,39.0,23.4,651.0,129.0,0,0,1,0,0,0,0,4.0,11
23.1,39.0,23.7,673.0,128.0,0,0,1,0,0,0,0,5.0,11
23.2,39.0,23.8,633.0,263.0,0,0,1,0,0,0,0,4.0,12
23.3,39.0,23.9,613.0,251.0,0,0,1,0,0,0,0,4.0,12
23.5,39.0,24.2,662.0,236.0,0,0,1,0,0,0,0,3.0,13
23.6,39.0,24.4,668.0,171.0,0,0,1,0,0,0,0,4.0,13
23.7,40.0,24.7,709.0,217.0,0,0,1,0,0,0,0,5.0,14
24.1,40.0,25.2,731.0,318.0,0,0,1,0,0,0,0,3.0,14
24.4,40.0,25.6,683.0,125.0,0,0,1,0,0,0,0,3.0,15
24.4,40.0,25.6,693.0,114.0,0,0,1,0,0,0,0,3.0,15
24.2,41.0,25.5,761.0,77.0,0,0,1,0,0,0,0,3.0,16
24.1,41.0,25.4,770.0,125.0,0,0,1,0,0,0,0,3.0,16
24.1,42.0,25.6,756.0,63.0,0,0,1,0,0,0,0,3.0,17
24.0,42.0,25.4,777.0,81.0,0,0,1,0,0,0,0,4.0,17
24.0,42.0,25.4,728.0,128.0,0,0,1,0,0,0,0,5.0,18
24.0,43.0,25.6,654.0,41.0,0,0,1,0,0,0,0,5.0,18
23.8,43.0,25.3,601.0,17.0,0,0,1,0,0,0,0,4.0,19
23.7,43.0,25.1,569.0,3.0,0,0,1,0,0,0,0,4.0,19
23.5,44.0,25.0,506.0,1.0,0,0,1,0,0,0,0,3.0,20
23.4,44.0,24.9,487.0,1.0,0,0,1,0,0,0,0,4.0,20
23.3,45.0,24.9,464.0,1.0,0,0,1,0,0,0,0,4.0,21
23.2,46.0,24.9,440.0,1.0,0,0,1,0,0,0,0,4.0,21
23.1,46.0,24.8,429.0,1.0,0,0,1,0,0,0,0,3.0,22
23.1,47.0,24.9,412.0,1.0,0,0,1,0,0,0,0,4.0,22
23.0,47.0,24.8,412.0,1.0,0,0,1,0,0,0,0,4.0,23
23.0,47.0,24.8,415.0,1.0,0,0,1,0,0,0,0,4.0,23
22.9,47.0,24.6,421.0,1.0,0,0,0,1,0,0,0,5.0,0
22.9,48.0,24.8,412.0,1.0,0,0,0,1,0,0,0,4.0,0
22.8,48.0,24.6,398.0,1.0,0,0,0,1,0,0,0,3.0,1
22.8,49.0,24.8,414.0,1.0,0,0,0,1,0,0,0,4.0,1
22.7,49.0,24.7,406.0,1.0,0,0,0,1,0,0,0,4.0,2
22.7,49.0,24.7,401.0,1.0,0,0,0,1,0,0,0,4.0,2
22.7,50.0,24.8,411.0,1.0,0,0,0,1,0,0,0,4.0,3
22.7,50.0,24.8,413.0,1.0,0,0,0,1,0,0,0,5.0,3
22.7,51.0,25.0,392.0,1.0,0,0,0,1,0,0,0,3.0,4
22.6,52.0,25.0,409.0,1.0,0,0,0,1,0,0,0,5.0,4
22.6,52.0,25.0,404.0,1.0,0,0,0,1,0,0,0,4.0,5
22.6,52.0,25.0,395.0,1.0,0,0,0,1,0,0,0,4.0,5
22.6,52.0,25.0,398.0,1.0,0,0,0,1,0,0,0,5.0,6
22.5,53.0,25.0,400.0,1.0,0,0,0,1,0,0,0,4.0,6
22.5,53.0,25.0,396.0,2.0,0,0,0,1,0,0,0,4.0,7
22.6,53.0,25.1,422.0,98.0,0,0,0,1,0,0,0,4.0,7
22.8,53.0,25.4,522.0,116.0,0,0,0,1,0,0,0,4.0,8
23.1,53.0,25.9,559.0,106.0,0,0,0,1,0,0,0,4.0,8
23.3,53.0,26.2,636.0,109.0,0,0,0,1,0,0,0,3.0,9
23.5,50.0,26.0,702.0,93.0,0,0,0,1,0,0,0,2.0,9
23.6,48.0,25.8,756.0,112.0,0,0,0,1,0,0,0,4.0,10
23.6,46.0,25.5,760.0,118.0,0,0,0,1,0,0,0,5.0,10
23.7,46.0,25.6,748.0,117.0,0,0,0,1,0,0,0,5.0,11
23.7,46.0,25.6,787.0,126.0,0,0,0,1,0,0,0,4.0,11
23.8,46.0,25.8,771.0,121.0,0,0,0,1,0,0,0,5.0,12
23.7,46.0,25.6,742.0,108.0,0,0,0,1,0,0,0,4.0,12
23.7,46.0,25.6,745.0,142.0,0,0,0,1,0,0,0,4.0,13
23.7,46.0,25.6,760.0,202.0,0,0,0,1,0,0,0,4.0,13
24.0,46.0,26.1,817.0,267.0,0,0,0,1,0,0,0,3.0,14
24.5,46.0,26.8,873.0,264.0,0,0,0,1,0,0,0,2.0,14
24.5,45.0,26.6,848.0,202.0,0,0,0,1,0,0,0,3.0,15
24.7,45.0,26.9,933.0,487.0,0,0,0,1,0,0,0,4.0,15
25.2,45.0,27.7,1067.0,332.0,0,0,0,1,0,0,0,2.0,16
25.1,45.0,27.5,1151.0,315.0,0,0,0,1,0,0,0,2.0,16
24.9,45.0,27.2,1110.0,141.0,0,0,0,1,0,0,0,2.0,17
24.6,45.0,26.8,1112.0,152.0,0,0,0,1,0,0,0,3.0,17
24.5,45.0,26.6,1037.0,59.0,0,0,0,1,0,0,0,2.0,18
24.1,45.0,26.1,891.0,35.0,0,0,0,1,0,0,0,3.0,18
23.7,45.0,25.5,768.0,13.0,0,0,0,1,0,0,0,3.0,19
23.5,44.0,25.0,692.0,2.0,0,0,0,1,0,0,0,4.0,19
23.2,44.0,24.6,636.0,1.0,0,0,0,1,0,0,0,4.0,20
23.0,44.0,24.3,575.0,1.0,0,0,0,1,0,0,0,4.0,20
22.9,44.0,24.2,539.0,1.0,0,0,0,1,0,0,0,4.0,21
22.7,44.0,23.9,492.0,1.0,0,0,0,1,0,0,0,4.0,21
22.6,44.0,23.7,489.0,1.0,0,0,0,1,0,0,0,4.0,22
22.5,44.0,23.6,465.0,1.0,0,0,0,1,0,0,0,4.0,22
22.4,44.0,23.5,437.0,1.0,0,0,0,1,0,0,0,3.0,23
22.3,44.0,23.3,435.0,1.0,0,0,0,1,0,0,0,4.0,23
22.3,44.0,23.3,438.0,1.0,0,0,0,0,1,0,0,4.0,0
22.2,44.0,23.2,431.0,1.0,0,0,0,0,1,0,0,4.0,0
22.1,43.0,22.9,410.0,1.0,0,0,0,0,1,0,0,4.0,1
22.0,43.0,22.7,420.0,1.0,0,0,0,0,1,0,0,4.0,1
22.0,43.0,22.7,416.0,1.0,0,0,0,0,1,0,0,4.0,2
21.9,43.0,22.6,411.0,1.0,0,0,0,0,1,0,0,3.0,2
21.8,43.0,22.5,419.0,1.0,0,0,0,0,1,0,0,4.0,3
21.7,43.0,22.3,422.0,1.0,0,0,0,0,1,0,0,4.0,3
21.7,43.0,22.3,425.0,1.0,0,0,0,0,1,0,0,4.0,4
21.6,43.0,22.2,428.0,1.0,0,0,0,0,1,0,0,3.0,4
21.6,43.0,22.2,428.0,1.0,0,0,0,0,1,0,0,4.0,5
21.5,43.0,22.1,444.0,1.0,0,0,0,0,1,0,0,4.0,5
21.4,43.0,21.9,429.0,1.0,0,0,0,0,1,0,0,4.0,6
21.4,43.0,21.9,430.0,1.0,0,0,0,0,1,0,0,5.0,6
21.4,43.0,21.9,427.0,2.0,0,0,0,0,1,0,0,4.0,7
21.3,43.0,21.8,449.0,11.0,0,0,0,0,1,0,0,4.0,7
21.4,43.0,21.9,468.0,41.0,0,0,0,0,1,0,0,5.0,8
21.5,43.0,22.1,566.0,112.0,0,0,0,0,1,0,0,4.0,8
21.8,43.0,22.5,662.0,150.0,0,0,0,0,1,0,0,4.0,9
22.1,44.0,23.0,755.0,286.0,0,0,0,0,1,0,0,4.0,9
22.5,43.0,23.4,774.0,562.0,0,0,0,0,1,0,0,4.0,10
22.8,43.0,23.9,814.0,721.0,0,0,0,0,1,0,0,4.0,10
23.2,42.0,24.3,890.0,758.0,0,0,0,0,1,0,0,4.0,11
23.5,41.0,24.5,819.0,676.0,0,0,0,0,1,0,0,4.0,11
23.4,41.0,24.4,772.0,144.0,0,0,0,0,1,0,0,5.0,12
23.4,40.0,24.2,685.0,190.0,0,0,0,0,1,0,0,4.0,12
23.3,39.0,23.9,652.0,228.0,0,0,0,0,1,0,0,3.0,13
23.3,37.0,23.6,553.0,240.0,0,0,0,0,1,0,0,3.0,13
23.3,36.0,23.5,584.0,321.0,0,0,0,0,1,0,0,2.0,14
23.8,36.0,24.1,686.0,109.0,0,0,0,0,1,0,0,3.0,14
23.8,36.0,24.1,746.0,371.0,0,0,0,0,1,0,0,3.0,15
24.1,37.0,24.7,914.0,168.0,0,0,0,0,1,0,0,2.0,15
24.3,38.0,25.2,1058.0,166.0,0,0,0,0,1,0,0,3.0,16
24.4,38.0,25.3,1149.0,90.0,0,0,0,0,1,0,0,2.0,16
24.3,38.0,25.2,1176.0,142.0,0,0,0,0,1,0,0,2.0,17
24.1,38.0,24.9,1198.0,141.0,0,0,0,0,1,0,0,2.0,17
24.0,39.0,24.9,1128.0,51.0,0,0,0,0,1,0,0,2.0,18
23.7,39.0,24.5,1021.0,42.0,0,0,0,0,1,0,0,3.0,18
23.3,38.0,23.8,846.0,19.0,0,0,0,0,1,0,0,4.0,19
23.1,38.0,23.5,759.0,3.0,0,0,0,0,1,0,0,4.0,19
22.9,39.0,23.4,656.0,1.0,0,0,0,0,1,0,0,4.0,20
22.7,39.0,23.1,590.0,1.0,0,0,0,0,1,0,0,3.0,20
22.5,39.0,22.8,548.0,1.0,0,0,0,0,1,0,0,3.0,21
22.4,39.0,22.7,493.0,1.0,0,0,0,0,1,0,0,3.0,21
22.3,39.0,22.6,468.0,1.0,0,0,0,0,1,0,0,4.0,22
22.2,39.0,22.4,453.0,1.0,0,0,0,0,1,0,0,3.0,22
22.1,39.0,22.3,441.0,1.0,0,0,0,0,1,0,0,4.0,23
22.1,39.0,22.3,423.0,1.0,0,0,0,0,1,0,0,5.0,23
22.0,39.0,22.2,428.0,1.0,0,0,0,0,0,1,0,4.0,0
21.9,39.0,22.0,408.0,1.0,0,0,0,0,0,1,0,4.0,0
21.9,39.0,22.0,415.0,1.0,0,0,0,0,0,1,0,4.0,1
21.9,39.0,22.0,405.0,1.0,0,0,0,0,0,1,0,4.0,1
21.8,39.0,21.9,404.0,1.0,0,0,0,0,0,1,0,4.0,2
21.8,39.0,21.9,397.0,1.0,0,0,0,0,0,1,0,5.0,2
21.8,39.0,21.9,407.0,1.0,0,0,0,0,0,1,0,5.0,3
21.7,39.0,21.8,400.0,1.0,0,0,0,0,0,1,0,4.0,3
21.7,39.0,21.8,402.0,1.0,0,0,0,0,0,1,0,4.0,4
21.6,39.0,21.6,404.0,1.0,0,0,0,0,0,1,0,3.0,4
21.6,39.0,21.6,387.0,1.0,0,0,0,0,0,1,0,4.0,5
21.5,40.0,21.6,393.0,1.0,0,0,0,0,0,1,0,5.0,5
21.4,41.0,21.6,411.0,1.0,0,0,0,0,0,1,0,4.0,6
21.5,41.0,21.8,392.0,1.0,0,0,0,0,0,1,0,4.0,6
21.4,41.0,21.6,400.0,2.0,0,0,0,0,0,1,0,4.0,7
21.4,42.0,21.8,396.0,6.0,0,0,0,0,0,1,0,4.0,7
21.4,43.0,21.9,405.0,10.0,0,0,0,0,0,1,0,4.0,8
21.3,44.0,21.9,426.0,56.0,0,0,0,0,0,1,0,4.0,8
21.4,44.0,22.1,423.0,78.0,0,0,0,0,0,1,0,4.0,9
21.4,44.0,22.1,428.0,135.0,0,0,0,0,0,1,0,4.0,9
21.5,44.0,22.2,415.0,169.0,0,0,0,0,0,1,0,3.0,10
21.6,43.0,22.2,407.0,871.0,0,0,0,0,0,1,0,4.0,10
21.9,42.0,22.5,410.0,773.0,0,0,0,0,0,1,0,4.0,11
22.1,41.0,22.6,399.0,670.0,0,0,0,0,0,1,0,4.0,11
22.1,40.0,22.4,406.0,238.0,0,0,0,0,0,1,0,4.0,12
22.1,39.0,22.3,396.0,366.0,0,0,0,0,0,1,0,4.0,12
22.2,39.0,22.4,391.0,131.0,0,0,0,0,0,1,0,4.0,13
22.0,39.0,22.2,392.0,184.0,0,0,0,0,0,1,0,5.0,13
22.1,38.0,22.1,396.0,115.0,0,0,0,0,0,1,0,4.0,14
22.1,38.0,22.1,390.0,370.0,0,0,0,0,0,1,0,4.0,14
22.5,37.0,22.5,395.0,334.0,0,0,0,0,0,1,0,4.0,15
22.6,37.0,22.7,390.0,207.0,0,0,0,0,0,1,0,4.0,15
22.8,37.0,22.9,387.0,119.0,0,0,0,0,0,1,0,4.0,16
22.6,36.0,22.5,391.0,102.0,0,0,0,0,0,1,0,4.0,16
22.5,36.0,22.4,387.0,89.0,0,0,0,0,0,1,0,4.0,17
22.3,36.0,22.1,399.0,83.0,0,0,0,0,0,1,0,4.0,17
22.3,36.0,22.1,384.0,93.0,0,0,0,0,0,1,0,4.0,18
22.3,36.0,22.1,389.0,33.0,0,0,0,0,0,1,0,3.0,18
22.1,37.0,22.0,388.0,20.0,0,0,0,0,0,1,0,4.0,19
22.0,37.0,21.9,396.0,2.0,0,0,0,0,0,1,0,4.0,19
21.9,37.0,21.7,395.0,1.0,0,0,0,0,0,1,0,4.0,20
21.8,38.0,21.7,394.0,1.0,0,0,0,0,0,1,0,4.0,20
21.7,38.0,21.6,397.0,1.0,0,0,0,0,0,1,0,4.0,21
21.7,39.0,21.8,417.0,1.0,0,0,0,0,0,1,0,4.0,21
21.6,39.0,21.6,395.0,1.0,0,0,0,0,0,1,0,4.0,22
21.5,39.0,21.5,398.0,1.0,0,0,0,0,0,1,0,5.0,22
21.4,39.0,21.3,405.0,1.0,0,0,0,0,0,1,0,5.0,23
21.4,40.0,21.5,406.0,1.0,0,0,0,0,0,1,0,3.0,23
21.3,39.0,21.2,410.0,1.0,0,0,0,0,0,0,1,4.0,0
21.3,40.0,21.4,395.0,1.0,0,0,0,0,0,0,1,4.0,0
21.2,39.0,21.1,398.0,1.0,0,0,0,0,0,0,1,4.0,1
21.2,39.0,21.1,405.0,1.0,0,0,0,0,0,0,1,4.0,1
21.2,39.0,21.1,418.0,1.0,0,0,0,0,0,0,1,4.0,2
21.1,40.0,21.1,421.0,1.0,0,0,0,0,0,0,1,4.0,2
21.0,40.0,21.0,413.0,1.0,0,0,0,0,0,0,1,3.0,3
21.1,40.0,21.1,420.0,1.0,0,0,0,0,0,0,1,4.0,3
21.0,41.0,21.1,416.0,1.0,0,0,0,0,0,0,1,3.0,4
21.0,41.0,21.1,421.0,1.0,0,0,0,0,0,0,1,3.0,4
21.0,41.0,21.1,424.0,1.0,0,0,0,0,0,0,1,3.0,5
20.9,42.0,21.1,413.0,1.0,0,0,0,0,0,0,1,4.0,5
20.9,42.0,21.1,421.0,1.0,0,0,0,0,0,0,1,4.0,6
20.9,42.0,21.1,421.0,1.0,0,0,0,0,0,0,1,4.0,6
20.9,43.0,21.2,428.0,1.0,0,0,0,0,0,0,1,3.0,7
20.9,43.0,21.2,430.0,3.0,0,0,0,0,0,0,1,4.0,7
20.8,43.0,21.1,424.0,26.0,0,0,0,0,0,0,1,4.0,8
20.8,43.0,21.1,419.0,76.0,0,0,0,0,0,0,1,4.0,8
20.9,43.0,21.2,430.0,135.0,0,0,0,0,0,0,1,5.0,9
21.0,43.0,21.4,426.0,208.0,0,0,0,0,0,0,1,4.0,9
21.1,42.0,21.4,424.0,454.0,0,0,0,0,0,0,1,4.0,10
21.4,42.0,21.8,422.0,507.0,0,0,0,0,0,0,1,4.0,10
21.5,42.0,21.9,419.0,517.0,0,0,0,0,0,0,1,4.0,11
21.5,41.0,21.8,420.0,108.0,0,0,0,0,0,0,1,4.0,11
21.5,41.0,21.8,402.0,141.0,0,0,0,0,0,0,1,4.0,12
21.4,40.0,21.5,407.0,73.0,0,0,0,0,0,0,1,3.0,12
21.4,40.0,21.5,400.0,94.0,0,0,0,0,0,0,1,5.0,13
21.4,40.0,21.5,403.0,149.0,0,0,0,0,0,0,1,4.0,13
21.4,41.0,21.6,405.0,75.0,0,0,0,0,0,0,1,5.0,14
21.3,41.0,21.5,407.0,91.0,0,0,0,0,0,0,1,4.0,14
21.3,41.0,21.5,397.0,142.0,0,0,0,0,0,0,1,4.0,15
21.3,42.0,21.6,400.0,74.0,0,0,0,0,0,0,1,4.0,15
21.4,42.0,21.8,396.0,84.0,0,0,0,0,0,0,1,4.0,16
21.4,42.0,21.8,397.0,18.0,0,0,0,0,0,0,1,4.0,16
21.2,43.0,21.6,392.0,46.0,0,0,0,0,0,0,1,4.0,17
21.3,43.0,21.8,390.0,52.0,0,0,0,0,0,0,1,4.0,17
21.2,43.0,21.6,393.0,20.0,0,0,0,0,0,0,1,4.0,18
21.2,43.0,21.6,393.0,21.0,0,0,0,0,0,0,1,5.0,18
21.1,43.0,21.5,396.0,7.0,0,0,0,0,0,0,1,4.0,19
21.1,43.0,21.5,413.0,1.0,0,0,0,0,0,0,1,5.0,19
21.1,43.0,21.5,395.0,1.0,0,0,0,0,0,0,1,4.0,20
20.9,43.0,21.2,399.0,1.0,0,0,0,0,0,0,1,4.0,20
21.0,43.0,21.4,405.0,1.0,0,0,0,0,0,0,1,3.0,21
20.9,43.0,21.2,391.0,1.0,0,0,0,0,0,0,1,4.0,21
20.8,43.0,21.1,399.0,1.0,0,0,0,0,0,0,1,5.0,22
20.8,43.0,21.1,405.0,1.0,0,0,0,0,0,0,1,4.0,22
20.7,44.0,21.1,396.0,1.0,0,0,0,0,0,0,1,3.0,23
20.6,43.0,20.8,394.0,1.0,0,0,0,0,0,0,1,3.0,23
20.7,44.0,21.1,405.0,1.0,1,0,0,0,0,0,0,4.0,0
20.6,44.0,21.0,409.0,1.0,1,0,0,0,0,0,0,3.0,0
20.6,44.0,21.0,385.0,1.0,1,0,0,0,0,0,0,3.0,1
20.6,44.0,21.0,399.0,1.0,1,0,0,0,0,0,0,3.0,1
20.5,44.0,20.8,398.0,1.0,1,0,0,0,0,0,0,3.0,2
20.5,44.0,20.8,403.0,1.0,1,0,0,0,0,0,0,4.0,2
20.5,45.0,21.0,397.0,1.0,1,0,0,0,0,0,0,3.0,3
20.5,45.0,21.0,400.0,1.0,1,0,0,0,0,0,0,3.0,3
20.4,45.0,20.8,405.0,1.0,1,0,0,0,0,0,0,3.0,4
20.4,45.0,20.8,395.0,1.0,1,0,0,0,0,0,0,3.0,4
20.4,46.0,21.0,409.0,1.0,1,0,0,0,0,0,0,3.0,5
20.4,46.0,21.0,403.0,1.0,1,0,0,0,0,0,0,3.0,5
20.3,46.0,20.8,412.0,1.0,1,0,0,0,0,0,0,3.0,6
20.3,47.0,20.9,404.0,1.0,1,0,0,0,0,0,0,3.0,6
20.3,47.0,20.9,427.0,3.0,1,0,0,0,0,0,0,4.0,7
20.3,47.0,20.9,463.0,15.0,1,0,0,0,0,0,0,3.0,7
20.4,47.0,21.1,514.0,33.0,1,0,0,0,0,0,0,3.0,8
20.6,48.0,21.5,635.0,76.0,1,0,0,0,0,0,0,4.0,8
21.0,48.0,22.1,766.0,212.0,1,0,0,0,0,0,0,4.0,9
21.4,48.0,22.6,858.0,144.0,1,0,0,0,0,0,0,3.0,9
21.8,48.0,23.2,974.0,234.0,1,0,0,0,0,0,0,5.0,10
22.0,47.0,23.3,1013.0,306.0,1,0,0,0,0,0,0,5.0,10
22.5,47.0,24.1,1094.0,370.0,1,0,0,0,0,0,0,3.0,11
22.5,47.0,24.1,1113.0,201.0,1,0,0,0,0,0,0,2.0,11
22.5,46.0,23.9,1095.0,232.0,1,0,0,0,0,0,0,3.0,12
22.5,46.0,23.9,1053.0,130.0,1,0,0,0,0,0,0,4.0,12
22.5,46.0,23.9,1103.0,229.0,1,0,0,0,0,0,0,3.0,13
22.7,46.0,24.2,1117.0,309.0,1,0,0,0,0,0,0,3.0,13
22.9,45.0,24.3,1089.0,347.0,1,0,0,0,0,0,0,4.0,14
23.1,45.0,24.6,1036.0,150.0,1,0,0,0,0,0,0,3.0,14
23.2,44.0,24.6,969.0,498.0,1,0,0,0,0,0,0,4.0,15
23.6,44.0,25.2,1067.0,117.0,1,0,0,0,0,0,0,3.0,15
23.7,44.0,25.3,1135.0,90.0,1,0,0,0,0,0,0,3.0,16
23.5,43.0,24.9,1058.0,42.0,1,0,0,0,0,0,0,3.0,16
23.2,43.0,24.4,1018.0,65.0,1,0,0,0,0,0,0,4.0,17
23.1,43.0,24.3,1018.0,56.0,1,0,0,0,0,0,0,4.0,17
22.9,43.0,24.0,928.0,22.0,1,0,0,0,0,0,0,4.0,18
22.6,43.0,23.6,836.0,9.0,1,0,0,0,0,0,0,3.0,18
22.3,43.0,23.2,714.0,3.0,1,0,0,0,0,0,0,3.0,19
22.1,43.0,22.9,656.0,1.0,1,0,0,0,0,0,0,4.0,19
21.9,43.0,22.6,590.0,1.0,1,0,0,0,0,0,0,4.0,20
21.7,43.0,22.3,555.0,1.0,1,0,0,0,0,0,0,5.0,20
